Text,Label
"Suami saya merasa sesak nafas setelah olahraga, dia bisa ngomong tapi napasnya tersengal-sengal, tolong cek!",Medium
"Anak saya batuk terus dan kelihatannya kesulitan nafas, tapi masih bisa main, saya khawatir kenapa-kenapa.",Medium
"Ibu saya lemas banget dan kelihatannya susah bergerak, tapi masih bisa duduk. Harusnya gimana?",Medium
"Tolong, saya merasa sedikit sesak nafas dan dada saya sakit. Bisa bantu cek apa ini?",Medium
"Suami saya mual-mual dan kepalanya pusing, dia masih bisa tidur dan bergerak, tapi takut kalau makin parah.",Medium
"Anak saya demam dan nggak mau makan, tapi masih bisa main pelan-pelan, harus gimana?",Medium
"Tolong, saya cuma pusing sedikit setelah terlalu lama di luar, tapi sekarang sudah agak mendingan.",Low
"Anak saya sedikit batuk dan pilek, tapi masih bisa main-main dan makan dengan normal.",Low
"Suami saya cuma sedikit sakit punggung setelah kerja berat, tapi dia udah tidur dan lebih baik sekarang.",Low
"Ibu saya sedikit lemas setelah jalan jauh, tapi dia sudah minum air dan istirahat, jadi kayaknya lebih baik.",Low
"Tolong, saya merasa sedikit mual setelah makan banyak, tapi sudah agak mendingan setelah tidur sejenak.",Low
"Saya sedikit alergi, hidung saya mampet dan bersin-bersin, tapi sudah dikasih obat dan sekarang lebih enakan.",Low
"Tolong, saya cuma sedikit pegal setelah seharian kerja, tapi sudah istirahat dan jadi lebih baik.",Low
"Anak saya sedikit demam, tapi sudah diberi obat dan tidur jadi nggak terlalu khawatir.",Low
"Suami saya sedikit kedinginan setelah kehujanan, tapi sudah mandi air hangat dan sekarang lebih nyaman.",Low
"Tolong, saya sedikit sakit kepala setelah stres, tapi sudah minum air dan tiduran sebentar, jadi lebih baik.",Low
"Tolong, anak saya batuk-batuk dan sesak napas. Dia masih bisa bicara pelan, tapi saya khawatir kenapa-kenapa.",Medium
"Suami saya merasa pusing dan sesak nafas setelah kerja keras, tapi masih bisa ngomong pelan-pelan.",Medium
"Ibu saya merasa mual banget setelah makan, tapi masih bisa tidur, takut kalau jadi keracunan.",Medium
"Tolong, saya mulai sesak napas setelah berlari, tapi masih bisa duduk dan berbicara pelan.",Medium
"Anak saya batuk terus-terusan dan nggak bisa tidur, saya khawatir dia kesulitan bernapas, bisa cek?",Medium
"Tolong, saya cuma sakit tenggorokan sedikit setelah ngomong lama, tapi sudah istirahat dan lebih baik.",Low
"Anak saya agak demam setelah bermain di luar, tapi sudah diberi obat dan sekarang lebih nyaman.",Low
"Suami saya sedikit kelelahan setelah kerja berat, tapi sudah tidur dan lebih baik sekarang.",Low
"Ibu saya sedikit pusing dan lemas, tapi sudah makan dan tidur, jadi nggak terlalu khawatir.",Low
"Tolong, saya sedikit pegal setelah bekerja seharian, tapi sudah dikasih salep dan sekarang lebih enak.",Low
"Anak saya batuk sedikit, tapi sudah diberi obat dan minum air banyak, sekarang tidur dengan nyenyak.",Low
"Suami saya sedikit mual setelah makan pedas, tapi sudah minum air putih dan sekarang lebih nyaman.",Low
"Ibu saya sedikit kembung setelah makan banyak, tapi sudah tidur dan lebih baik sekarang.",Low
"Tolong, saya sedikit gatal setelah kena serbuk sari, tapi sudah pakai salep dan sekarang lebih baik.",Low
"Saya sedikit pusing setelah terlalu lama di depan layar komputer, tapi sudah istirahat dan lebih baik.",Low
"Tolong, anak saya tiba-tiba kejang-kejang dan nggak bisa berhenti. Saya takut banget!",High
"Ibu saya jatuh dan kepalanya berdarah, tolong segera datang, dia nggak sadar!",High
"Tolong, saya kecelakaan motor, tubuh saya terasa sakit parah dan sulit bergerak!",High
"Ada yang pingsan di jalan, darahnya keluar banyak, saya nggak tahu apa yang harus dilakukan!",High
"Suami saya terjatuh dan kakinya terlihat patah, tolong segera datang untuk evakuasi!",High
"Tolong! Anak saya nggak sadar, matanya melotot, dia nggak bisa bernapas dengan normal!",High
"Suami saya pendarahan hebat, darahnya nggak berhenti keluar dari hidung dan mulutnya!",High
"Ibu saya pingsan dan tidak sadar, tolong datang secepatnya, saya nggak tahu harus gimana!",High
"Tolong! Saya jatuh dari tangga, punggung saya sakit banget dan nggak bisa bergerak!",High
"Anak saya tersedak makanan, saya takut dia tidak bisa bernapas, tolong segera datang!",High
"Tolong, suami saya sesak napas setelah olahraga, tapi dia masih bisa bicara pelan.",Medium
"Anak saya demam tinggi dan tidak bisa tidur, tapi masih bisa minum air dan makan sedikit.",Medium
"Ibu saya merasa pusing dan matanya berkunang-kunang, tapi masih bisa duduk.",Medium
"Suami saya merasa mual dan perutnya kembung, tapi dia masih bisa duduk dan berbicara.",Medium
"Tolong, anak saya batuk dan hidungnya mampet, dia merasa nggak nyaman tapi masih bisa bermain.",Medium
"Saya merasa sesak napas sedikit dan dada terasa berat, tapi saya masih bisa bicara.",Medium
"Ibu saya sakit kepala sangat parah, tapi masih bisa tidur dan minum obat.",Medium
"Suami saya sedikit pusing dan merasa lemah, tapi dia masih bisa bergerak pelan.",Medium
"Tolong, anak saya diare dan tidak mau makan, dia tampak lemas tetapi masih bisa minum sedikit.",Medium
"Anak saya merasa kedinginan dan badannya menggigil, tapi dia masih bisa tidur.",Medium
"Tolong, saya sedikit pusing setelah lama di luar rumah, tapi sudah minum air dan lebih baik.",Low
"Suami saya hanya merasa sedikit lelah setelah bekerja, sudah tidur dan sekarang lebih nyaman.",Low
"Anak saya batuk ringan dan hidungnya tersumbat, tapi masih bisa beraktivitas seperti biasa.",Low
"Saya sedikit mual setelah makan, tapi sudah diberi obat dan merasa lebih baik.",Low
"Ibu saya merasa sedikit kedinginan setelah kehujanan, sudah diberi selimut dan lebih baik.",Low
"Tolong, saya merasa sedikit pusing setelah lama duduk, tapi sudah minum air dan sekarang lebih nyaman.",Low
"Suami saya merasa pegal setelah beraktivitas seharian, sudah tidur dan lebih nyaman sekarang.",Low
"Tolong, anak saya sedikit alergi, hidungnya gatal dan bersin, tapi sudah minum obat dan lebih baik.",Low
"Saya sedikit sakit tenggorokan setelah banyak bicara, tapi sudah diberi obat dan merasa lebih baik.",Low
"Ibu saya sedikit mual setelah makan, sudah diberi obat dan tidur siang, sekarang lebih baik.",Low
"Tolong, ada yang pendarahan hebat dari telinga, darahnya nggak berhenti keluar! Segera datang!",High
"Tolong, anak saya tiba-tiba jatuh pingsan dan tubuhnya kaku, saya khawatir ini kejang-kejang!",High
"Suami saya tersedak, dia nggak bisa bernapas dan tidak bisa bicara! Tolong datang cepat!",High
"Tolong, ada yang pingsan di depan rumah saya, napasnya terengah-engah dan sangat lemah!",High
"Saya mengalami kecelakaan, dada saya terasa sakit sekali dan susah bernapas! Tolong datang cepat!",High
"Ibu saya merasa sesak napas dan pusing, dia nggak bisa berdiri lama, harus ke rumah sakit?",Medium
"Tolong, anak saya sedikit kejang, tapi masih bisa bernapas meski tidak normal.",Medium
"Suami saya merasa sakit di perutnya, tapi masih bisa berjalan pelan. Perlu ambulans nggak?",Medium
"Anak saya batuk parah, dia nggak bisa tidur dan terus-menerus terbangun, apa yang harus saya lakukan?",Medium
"Tolong, suami saya merasa dada seperti tertekan dan sesak napas, tapi masih bisa bicara pelan.",Medium
"Saya merasa sedikit pegal setelah beraktivitas, sudah tidur dan lebih baik.",Low
"Anak saya sedikit demam, tapi sudah diberi obat dan lebih baik sekarang.",Low
"Ibu saya merasa sedikit mual setelah makan, tapi sudah diberi obat dan merasa lebih baik.",Low
"Suami saya sedikit pusing, tapi sudah minum air dan lebih enak sekarang.",Low
"Tolong, saya sedikit sakit kepala, sudah tidur sejenak dan sekarang lebih baik.",Low
"Anak saya sedikit kelelahan setelah berlari-lari, tapi dia sudah duduk dan minum air.",Low
"Ibu saya sedikit cemas setelah mendengar suara keras, tapi sekarang dia lebih tenang.",Low
"Saya sedikit pusing setelah melihat layar komputer terlalu lama, tapi sudah beristirahat dan lebih baik.",Low
"Anak saya sedikit alergi setelah makan makanan pedas, tapi sudah diberi obat dan lebih baik.",Low
"Tolong, saya merasa sedikit kedinginan, tapi sudah diberi jaket dan merasa lebih nyaman.",Low
"Tolong! Suami saya pendarahan hebat, darah nggak berhenti keluar, tolong datang segera!",High
"Tolong, anak saya terjatuh dari tempat tinggi dan nggak bisa bangun, saya khawatir ada patah tulang!",High
"Ibu saya pingsan, tubuhnya kaku dan tidak bisa bergerak, tolong segera datang!",High
"Suami saya terjatuh di kamar mandi, badannya terluka parah dan susah bernapas!",High
"Tolong, saya mendengar suara aneh di dada, saya merasa sangat sesak dan kesulitan bernapas!",High
"Tolong! Suami saya tiba-tiba jatuh pingsan dan nggak bisa bangun, wajahnya pucat banget!",High
"Anak saya kejang-kejang, saya nggak tahu harus gimana, tolong segera datang!",High
"Tolong! Saya kecelakaan motor, tubuh saya luka parah dan susah bergerak! Cepat datang!",High
"Ibu saya jatuh, punggungnya sakit banget, dan dia nggak bisa bergerak. Saya panik banget, tolong segera!",High
Tolong! Saya sesak napas banget dan gak bisa bernapas dengan normal! Harus gimana?,High
"Kakek saya tiba-tiba lemas dan pingsan, saya nggak tahu apa yang harus dilakukan!",High
"Tolong, anak saya terjatuh dan kepalanya berdarah, dia nggak sadar sama sekali!",High
"Suami saya pendarahan parah, darah nggak berhenti keluar. Tolong datang cepat!",High
"Tolong, anak saya nggak bisa bangun, dia kesulitan bernafas, wajahnya biru!",High
"Ada yang pingsan di jalan, darahnya keluar banyak dan saya nggak tahu harus ngapain!",High
"Tolong, saya pusing banget dan tubuh saya terasa lemas. Saya nggak bisa bergerak normal.",Medium
"Anak saya masih batuk dan sesak napas, tapi masih bisa bicara pelan. Perlu ambulans nggak?",Medium
"Suami saya tiba-tiba demam tinggi dan kelihatan lemas banget, tapi masih bisa bicara.",Medium
"Ibu saya kesakitan di dada, nggak parah sih, tapi terus-terusan rasanya seperti sesak.",Medium
"Tolong, saya nggak bisa berhenti batuk dan tubuh saya panas banget, tapi masih bisa duduk.",Medium
"Anak saya muntah-muntah terus, tapi masih bisa bicara. Perlu ambulans nggak?",Medium
"Suami saya merasa pusing, tapi dia masih bisa berdiri. Apakah ini perlu perhatian medis?",Medium
"Ibu saya sesak napas dan badannya lemas, tapi masih bisa bergerak pelan. Harus ke rumah sakit?",Medium
"Tolong, saya merasa sesak nafas setelah olahraga, dada saya sakit sedikit, tapi masih bisa bicara.",Medium
"Tolong, anak saya diare terus dan kelihatannya lemas, tapi masih bisa minum sedikit.",Medium
"Tolong, saya sedikit pusing setelah beraktivitas, tapi sudah istirahat dan lebih baik sekarang.",Low
"Suami saya cuma kelelahan setelah bekerja, sekarang dia udah tidur dan lebih nyaman.",Low
"Anak saya sedikit demam, tapi udah diberi obat dan sekarang dia tidur dengan nyenyak.",Low
"Tolong, saya sedikit mual setelah makan berat, tapi sudah minum air dan lebih baik.",Low
"Ibu saya sedikit kelelahan setelah jalan jauh, sudah diberi obat dan lebih baik sekarang.",Low
"Tolong, saya sedikit pusing setelah beraktivitas seharian, tapi sudah tidur sebentar dan lebih enak.",Low
"Anak saya sedikit pilek, tapi masih bisa makan dan main seperti biasa.",Low
"Suami saya merasa sedikit pusing setelah lama berdiri, tapi sudah duduk dan lebih baik sekarang.",Low
"Tolong, saya sedikit sakit tenggorokan, tapi sudah diberi obat dan lebih enak sekarang.",Low
"Anak saya sedikit alergi, hidungnya mampet dan bersin-bersin, tapi sudah minum obat dan lebih baik.",Low
"Tolong, suami saya susah bernafas dan terasa sesak di dada, tapi dia masih bisa bicara pelan.",Medium
"Ibu saya tiba-tiba merasa pusing banget, matanya seperti berputar. Harus ke rumah sakit nggak?",Medium
"Tolong, anak saya kesulitan bernafas setelah terkena debu, saya takut ini asma!",Medium
"Tolong, saya tiba-tiba merasa sakit di dada, seperti tertimpa sesuatu. Saya nggak tahu harus gimana.",Medium
"Suami saya sesak napas, tapi masih bisa bergerak pelan. Apakah saya perlu panggil ambulans?",Medium
"Ibu saya merasa sedikit kedinginan setelah kehujanan, sudah diberi selimut dan sekarang lebih baik.",Low
"Tolong, saya cuma merasa sedikit pegal setelah bekerja, tapi sudah istirahat dan lebih nyaman.",Low
"Anak saya sedikit batuk dan pilek, tapi sudah diberi obat dan sekarang lebih baik.",Low
"Tolong, saya sedikit pusing setelah duduk lama, tapi sudah minum air dan sekarang lebih baik.",Low
"Ibu saya sedikit sakit kepala, tapi sudah diberi obat dan sekarang lebih nyaman.",Low
"Anak saya sedikit pusing setelah lama beraktivitas, tapi sudah istirahat dan kelihatannya lebih baik.",Low
"Suami saya sedikit mual setelah makan berat, tapi sudah diberi obat dan sekarang lebih baik.",Low
"Saya sedikit pusing setelah lama berdiri, tapi sudah duduk dan merasa lebih baik.",Low
"Tolong, saya merasa sedikit pusing setelah terlalu lama melihat layar, tapi sekarang lebih baik.",Low
"Anak saya sedikit alergi, kulitnya merah dan gatal, tapi sudah diberi salep dan lebih baik.",Low
"Tolong, ibu saya pendarahan banyak, saya nggak bisa berhenti khawatir, datang cepat!",High
"Anak saya nggak sadar dan mulutnya berbusa, saya panik banget, tolong segera datang!",High
"Kakek saya jatuh dan nggak bisa bangun, dia kesulitan bernapas, tolong datang cepat!",High
"Tolong, ada yang pingsan dan wajahnya sudah pucat, darah keluar dari hidungnya!",High
"Tolong, saya kecelakaan dan punggung saya terasa sangat sakit, tolong datang cepat!",High
"Tolong! Suami saya kejang-kejang, tubuhnya kaku dan gak bisa gerak. Harus gimana?",High
"Ada yang pingsan di depan rumah! Saya nggak tahu apa yang harus dilakukan, tolong datang cepat!",High
"Ibu saya jatuh dari tangga, badannya nggak bergerak sama sekali, cepat datang tolong!",High
"Tolong! Anak saya tiba-tiba terjatuh dan nggak bisa bangun, kepala dia kayaknya berdarah. Cepat ya!",High
"Tolong, ada yang pendarahan parah di jalan, tubuhnya kaku banget, nggak bergerak! Harus segera ditolong!",High
"Tolong, saya pingsan dan nggak bisa bergerak, rasanya sakit banget! Bisa datang segera?",High
"Tolong, ada yang sesak napas hebat, wajahnya sudah biru, saya takut dia mati! Tolong cepat!",High
"Suami saya pingsan setelah minum obat, dia nggak sadar, saya khawatir ini overdosis!",High
"Tolong, anak saya kejang-kejang dan sulit bernapas! Saya nggak tahu harus berbuat apa!",High
"Kakek saya jatuh, napasnya susah dan badannya kaku, dia nggak sadar sama sekali! Tolong datang cepat!",High
"Tolong, saya rasa saya pusing banget dan kepala saya berputar. Tapi masih bisa jalan pelan-pelan.",Medium
"Ada yang sedikit pingsan, tapi dia masih bisa bicara pelan-pelan. Saya nggak tahu apakah dia butuh ambulans?",Medium
"Ibu saya kesakitan banget di perutnya, tapi masih bisa ngomong dan bergerak pelan. Apakah ini darurat?",Medium
"Tolong, saya merasa sesak nafas dan dada saya sakit, tapi saya masih bisa bicara. Apakah ini serius?",Medium
"Anak saya batuk terus-terusan dan sesak nafas, tapi masih bisa bergerak. Harus gimana?",Medium
"Suami saya demam tinggi dan sangat lemas, tapi masih bisa berbicara pelan-pelan. Haruskah saya panggil ambulans?",Medium
"Ibu saya pusing banget setelah makan berat, tapi masih bisa tidur dan berbicara. Perlu ambulans atau cukup di rumah saja?",Medium
"Tolong, saya tiba-tiba merasa lemas dan pusing, tapi masih bisa duduk. Harus kemana?",Medium
"Suami saya sesak nafas setelah olahraga, masih bisa bicara tapi kelihatannya kesulitan bernafas.",Medium
"Anak saya muntah-muntah terus, tapi masih bisa duduk dan bicara pelan. Apakah ini berbahaya?",Medium
"Tolong, saya cuma capek banget setelah kerja seharian, badan saya pegal-pegal.",Low
"Ibu saya cuma sedikit pusing, tapi sudah diberi obat dan lebih enak sekarang.",Low
"Tolong, anak saya demam ringan, tapi sudah diberi obat dan sekarang dia tidur dengan nyenyak.",Low
"Saya cuma merasa sedikit mual setelah makan terlalu banyak, tapi sudah istirahat dan merasa lebih baik.",Low
"Suami saya sedikit pusing setelah makan siang, tapi sudah tidur dan kelihatannya lebih baik.",Low
"Tolong, saya sedikit pusing setelah beraktivitas seharian, tapi sudah minum air dan sekarang lebih baik.",Low
"Anak saya batuk sedikit, tapi sudah diberi obat dan sekarang dia tidur dengan nyenyak.",Low
"Saya cuma sedikit pusing setelah lama duduk, sudah bergerak pelan-pelan dan sekarang lebih baik.",Low
"Suami saya sedikit kelelahan setelah bekerja keras, tapi sudah minum air dan sekarang lebih nyaman.",Low
"Ibu saya merasa sedikit lelah setelah berjalan jauh, tapi sudah istirahat dan sekarang lebih nyaman.",Low
"Tolong, anak saya batuk-batuk terus dan tubuhnya panas, saya khawatir kenapa-kenapa.",Medium
"Ibu saya merasa sangat lemas dan pusing, saya takut ini tanda-tanda stroke. Harus gimana?",Medium
"Suami saya sesak nafas setelah olahraga, dia masih bisa bicara pelan, tapi napasnya sangat pendek.",Medium
"Tolong, saya merasa nyeri di dada dan sesak nafas, tapi masih bisa bergerak pelan-pelan. Apakah ini serangan jantung?",Medium
"Anak saya masih batuk-batuk dan sesak nafas, saya khawatir ini asma atau infeksi, tolong datang!",Medium
"Tolong, saya cuma merasa sedikit mual setelah makan siang, tapi sudah tidur sebentar dan lebih baik.",Low
"Anak saya sedikit batuk dan pilek, tapi masih bisa makan dan main seperti biasa.",Low
"Suami saya merasa sedikit pusing setelah terlalu lama berdiri, tapi sudah duduk dan lebih baik sekarang.",Low
"Ibu saya sedikit kedinginan setelah kehujanan, tapi sudah dikasih selimut dan lebih nyaman.",Low
"Tolong, saya sedikit sakit tenggorokan, tapi sudah diberi obat dan lebih enak sekarang.",Low
"Anak saya sedikit alergi, hidungnya mampet dan bersin-bersin, tapi sudah minum obat dan lebih baik.",Low
"Suami saya merasa sedikit pusing setelah kerja keras, tapi sudah minum air dan lebih nyaman.",Low
"Ibu saya sedikit kelelahan setelah jalan jauh, tapi sudah tidur dan lebih baik sekarang.",Low
"Tolong, saya sedikit pegal setelah bekerja seharian, tapi sudah dikasih salep dan lebih enak.",Low
"Anak saya sedikit demam, tapi sudah diberi obat dan tidur jadi lebih baik.",Low
"Tolong, anak saya pingsan dan sudah tidak bergerak, saya takut dia tidak akan sadar lagi!",High
"Tolong, suami saya terjatuh dari motor dan kepalanya berdarah banyak, dia tidak sadar dan pendarahan tidak berhenti!",High
"Ibu saya terjatuh dan terlihat sangat kesakitan, tidak bisa bergerak dan mulai pingsan, tolong cepat datang!",High
"Tolong, teman saya jatuh dari pohon dan tidak bisa bergerak, kepalanya terluka parah dan darah banyak!",High
"Ada orang yang pingsan di tengah jalan, wajahnya mulai membiru dan tidak bergerak, kami butuh bantuan!",High
"Tolong, saya merasa pusing dan sedikit mual setelah makan, tapi masih bisa berbicara dan berjalan pelan.",Medium
"Suami saya merasa sedikit sesak napas setelah berjalan jauh, tapi dia masih bisa duduk dan minum air.",Medium
"Anak saya merasa sedikit demam setelah beraktivitas, dia tidur dan bisa minum sedikit air.",Medium
"Tolong, saya sedikit mual dan perut saya sakit setelah makan pedas, tapi masih bisa berbaring dan merasa lebih baik.",Medium
"Ibu saya merasa sedikit pusing setelah cuaca panas, tapi dia masih bisa duduk dan berbicara.",Medium
"Tolong, saya sedikit batuk setelah keluar rumah, tapi sudah diberi obat dan sekarang lebih baik.",Low
"Suami saya sedikit pegal setelah bekerja terlalu lama, tapi sudah diberi salep dan tidur dengan nyaman.",Low
"Anak saya sedikit alergi setelah makan buah, tapi sudah diberi obat dan tidur lebih nyenyak.",Low
"Ibu saya sedikit lelah setelah berkebun seharian, tapi sudah beristirahat dan merasa lebih segar.",Low
"Tolong, saya merasa sedikit sakit kepala, tapi sudah diberi obat dan sedikit lebih baik.",Low
"Tolong, teman saya tidak sadar setelah mengalami kecelakaan dan wajahnya membiru, darah keluar dari mulut!",High
"Suami saya mengalami serangan jantung, dia tergeletak tidak bisa bergerak dan kesulitan bernapas!",High
"Ibu saya terjatuh dan kepalanya terbentur keras, dia tidak bisa bergerak dan mulai kehilangan kesadaran!",High
"Tolong, ada kecelakaan mobil di dekat rumah saya, dua orang terjebak dan tidak bisa bergerak, darah keluar dari tubuh mereka!",High
"Tolong, anak saya tersedak dan sudah tidak bernapas, saya panik, tolong segera datang!",High
"Tolong, saya merasa sedikit sesak napas setelah berlari, tetapi saya masih bisa berbicara dan duduk tenang.",Medium
"Anak saya merasa mual setelah makan makanan pedas, tapi masih bisa duduk dan minum air.",Medium
"Suami saya merasa sedikit pusing setelah bekerja seharian, tapi sudah diberi air dan tidur dengan nyaman.",Medium
"Ibu saya merasa sedikit pusing dan lelah, tapi sudah minum obat dan lebih baik.",Medium
"Tolong, saya merasa sedikit pusing dan sedikit mual, tapi sudah duduk dan merasa lebih baik setelah minum air.",Medium
"Tolong, saya sedikit sakit tenggorokan, tapi sudah diberi obat dan merasa lebih baik.",Low
"Suami saya sedikit batuk setelah beraktivitas, tapi sudah diberi obat dan lebih nyaman.",Low
"Anak saya sedikit alergi setelah terkena debu, tapi sudah diberi obat dan tidur lebih nyenyak.",Low
"Ibu saya sedikit lelah setelah memasak seharian, tapi sudah beristirahat dan lebih segar.",Low
"Tolong, saya merasa sedikit kelelahan setelah beraktivitas, tapi sudah beristirahat dan merasa lebih baik.",Low
"Tolong, suami saya terjatuh dari tangga dan pingsan, dia tidak sadar dan tubuhnya tidak bisa digerakkan!",High
"Tolong, anak saya terjatuh dan kepalanya berdarah, dia tidak bergerak dan wajahnya membiru, saya takut dia tidak akan bangun!",High
"Tolong, ada kecelakaan parah di jalan raya, darah banyak dan dua orang tergeletak tidak bergerak!",High
"Teman saya terjatuh dan tidak bisa bernapas, tubuhnya terkulai, tolong segera datang!",High
"Tolong, anak saya kejang-kejang dan tidak bisa berhenti, dia tidak sadar dan tubuhnya sangat lemas!",High
"Suami saya merasa sedikit pusing setelah minum obat, tapi masih bisa duduk dan tidur lebih nyenyak.",Medium
"Anak saya sedikit lelah setelah berolahraga, tapi sudah diberi air dan dia merasa lebih baik.",Medium
"Ibu saya merasa sedikit mual setelah makan, tapi sudah diberi obat dan lebih baik.",Medium
"Tolong, saya sedikit sesak napas setelah berjalan jauh, tapi sudah duduk dan minum air, saya merasa sedikit lega.",Medium
"Tolong, anak saya sedikit demam setelah bermain di luar, tapi dia masih bisa tidur dan lebih baik.",Medium
"Tolong, saya sedikit sakit kepala setelah bekerja terlalu lama, tapi sudah diberi obat dan lebih nyaman.",Low
"Suami saya sedikit pegal setelah beraktivitas, tapi sudah diberi salep dan tidur lebih nyenyak.",Low
"Anak saya sedikit batuk setelah bermain di luar, tapi sudah diberi obat dan tidur lebih nyaman.",Low
"Ibu saya sedikit pusing setelah memasak seharian, tapi sudah beristirahat dan merasa lebih baik.",Low
"Tolong, saya sedikit kelelahan setelah beraktivitas, tapi sudah diberi air dan merasa lebih segar.",Low
"Tolong, teman saya pingsan di tengah jalan dan sudah tidak bergerak, dia kehilangan kesadaran total!",High
"Suami saya tiba-tiba jatuh dari tangga, kepalanya terbentur keras, dan darah keluar dari telinga!",High
"Anak saya tidak bisa bernapas, tubuhnya membiru dan dia mulai kejang-kejang, saya panik!",High
"Tolong, saya terjatuh dari motor dan punggung saya sangat sakit, saya tidak bisa bergerak!",High
"Tolong, ibu saya kesulitan bernapas dan dadanya terasa sangat berat, tolong segera datang!",High
"Suami saya merasa pusing dan mual setelah makan daging yang tidak matang, tapi dia masih bisa berbicara.",Medium
"Tolong, anak saya sedikit sesak napas setelah berlari, tapi dia masih bisa bicara pelan.",Medium
"Ibu saya merasa sedikit pusing dan mual setelah terkena cuaca panas, tapi dia masih bisa duduk dan minum air.",Medium
"Tolong, saya merasa pusing dan dada saya terasa berat, tetapi masih bisa berdiri dan berbicara.",Medium
"Anak saya sedikit menggigil setelah kedinginan, tetapi dia masih bisa bermain dan tidak demam.",Medium
"Tolong, saya sedikit mual setelah makan, tapi sudah diberi air dan merasa lebih baik.",Low
"Suami saya sedikit lelah setelah bekerja, tapi sudah beristirahat dan merasa lebih baik.",Low
"Ibu saya sedikit pegal di punggung setelah seharian berkebun, tapi sudah diberi salep dan lebih baik.",Low
"Tolong, saya sedikit batuk setelah keluar rumah, tapi sudah diberi obat batuk dan merasa lebih lega.",Low
"Anak saya sedikit alergi dan gatal-gatal setelah bermain di luar, tapi sudah diberi obat dan tidur dengan nyaman.",Low
"Tolong, saya mendengar suara napas teman saya sangat berat dan terhenti beberapa detik, dia tidak bisa bergerak!",High
"Ada orang yang pingsan di depan rumah, wajahnya membiru dan tidak bergerak, tolong datang cepat!",High
"Anak saya jatuh ke dalam kolam, dia tidak bisa bernapas dan tubuhnya terasa lemas, tolong segera datang!",High
"Tolong, saya mengalami kecelakaan parah dan darah mengalir sangat banyak, saya sangat lemah dan tidak bisa bergerak!",High
"Suami saya tiba-tiba kesulitan bernapas, tubuhnya sangat lemas dan mulai pingsan, tolong datang cepat!",High
"Tolong, saya merasa sedikit pusing dan tubuh saya gemetar setelah berjalan jauh, tapi sudah duduk dan minum air.",Medium
"Anak saya sedikit demam setelah bermain di luar, tapi dia masih bisa makan dan berbicara.",Medium
"Ibu saya sedikit kelelahan setelah memasak seharian, tapi sudah diberi air dan tidur lebih nyaman.",Medium
"Tolong, saya merasa sedikit mual dan pusing setelah makan pedas, tapi sudah diberi obat dan lebih baik.",Medium
"Suami saya merasa sedikit sesak napas setelah berolahraga, tapi dia masih bisa berbicara pelan.",Medium
"Tolong, saya sedikit sakit kepala setelah bekerja, tapi sudah diberi obat dan tidur lebih nyenyak.",Low
"Anak saya sedikit batuk setelah bermain di luar, tapi sudah diberi obat dan tidur dengan nyaman.",Low
"Suami saya sedikit pegal-pegal setelah seharian bekerja, tapi sudah diberi salep dan lebih baik.",Low
"Ibu saya sedikit pusing setelah memasak seharian, tapi sudah diberi air dan lebih segar.",Low
"Tolong, saya sedikit kelelahan setelah beraktivitas panjang, tapi sudah diberi air dan merasa lebih baik.",Low
"Tolong, ada orang yang pingsan dan tidak bernapas, wajahnya mulai membiru, kami butuh bantuan segera!",High
"Anak saya jatuh dan kepalanya terbentur keras, dia tidak sadar dan ada pendarahan dari mulutnya!",High
"Tolong, saya mengalami kecelakaan parah dan saya terhimpit mobil, saya tidak bisa bergerak dan pendarahan terus keluar!",High
"Suami saya terjatuh dan kepalanya terbentur keras, dia tidak bergerak dan mata nya terpejam!",High
"Ibu saya tidak sadar setelah jatuh dari tangga dan mengeluarkan banyak darah, tolong segera datang!",High
"Tolong, saya sedikit mual setelah makan, tapi masih bisa tidur dan merasa lebih baik.",Medium
"Anak saya merasa sedikit lelah setelah bermain seharian, tapi sudah diberi air dan tidur nyenyak.",Medium
"Suami saya sedikit sesak napas setelah beraktivitas berat, tapi masih bisa berbicara pelan dan minum air.",Medium
"Tolong, saya merasa sedikit lelah dan pusing setelah bekerja, tapi sudah diberi obat dan sedikit lebih baik.",Medium
"Ibu saya sedikit alergi setelah makan buah, tapi sudah diberi obat dan merasa lebih nyaman.",Medium
"Tolong, saya sedikit sakit tenggorokan setelah berbicara terlalu banyak, tapi sudah diberi obat dan lebih baik.",Low
"Anak saya sedikit batuk setelah bermain di luar, tapi sudah diberi obat dan tidur dengan nyaman.",Low
"Suami saya sedikit pegal setelah berolahraga, tapi sudah diberi salep dan merasa lebih nyaman.",Low
"Tolong, saya sedikit lelah setelah seharian bekerja, tapi sudah diberi air dan merasa lebih baik.",Low
"Ibu saya sedikit demam setelah keluar rumah, tapi sudah diberi obat dan tidur lebih nyenyak.",Low
"Tolong! Suami saya tiba-tiba terjatuh dan tidak bisa bergerak, tubuhnya dingin dan napasnya sangat lemah!",High
"Anak saya kesulitan bernapas, tubuhnya mulai membiru dan dia tidak bisa berbicara!",High
"Ibu saya terserang stroke, dia tidak bisa bergerak dan wajahnya terkulai!",High
"Saya jatuh dari motor, punggung saya sangat sakit dan saya tidak bisa bergerak!",High
"Tolong! Ada orang yang pingsan di jalanan dan tidak bisa bernapas, tolong datang cepat!",High
"Anak saya merasa sedikit sesak napas setelah berlari, tapi masih bisa berbicara pelan.",Medium
