Text,Label
anak saya jatuh dari tangga dan nggak bisa bangun saya nggak tahu harus gimana,High
ibu saya pingsan matanya melotot dan tubuhnya kaku napasnya nggak teratur,High
tolong ada orang terjatuh di jalan kepalanya terbentur keras dan dia nggak sadar,High
kakek saya kejangkejang tubuhnya kaku banget tolong cepat datang,High
suami saya sesak napas dan dadanya sakit tolong segera datang dia nggak bisa bergerak,High
anak saya pingsan di depan saya napasnya lemah banget tolong datang sekarang juga,High
tolong saya sesak banget dada saya terasa sangat berat tolong jangan lama,High
ada kecelakaan besar di depan rumah dua orang terluka parah tolong datang sekarang juga,High
suami saya tibatiba pingsan sebentar sekarang sudah sadar tapi masih kelihatan lemas banget,Medium
ibu saya pusing banget dan nggak bisa berdiri tapi dia masih bisa bicara pelan tolong bantu,Medium
anak saya jatuh dari sepeda dan lututnya berdarah tapi dia masih bisa berjalan pelan tolong datang,Medium
saya merasa pusing banget dan mual tapi masih bisa duduk dan bicara sedikit,Medium
tolong suami saya kejangkejang sebentar sekarang sudah sadar tapi masih kesakitan,Medium
kakek saya jatuh dari kursi dia pusing dan nyeri di punggung tapi masih bisa bicara,Medium
ibu saya sedikit sesak napas tapi masih bisa bicara tolong datang untuk pemeriksaan,Medium
anak saya terjatuh dari tempat tidur nggak ada luka serius cuma kelihatan kesakitan,Medium
tolong saya merasa sedikit nyeri dada dan kepala saya berat bisa jadi masalah serius tolong datang,Medium
suami saya sedikit bingung dan pusing dia bisa bicara tapi masih nggak bisa berdiri dengan normal,Medium
tolong saya hanya merasa sedikit pusing tapi sekarang sudah minum air dan merasa lebih baik,Low
anak saya hanya sedikit batuk nggak ada demam atau gejala lain tapi saya khawatir,Low
saya sedikit pusing setelah lama berdiri tapi sudah duduk dan merasa lebih baik sekarang,Low
suami saya sedikit sakit kepala tapi sudah duduk dan minum air dia sudah mendingan,Low
tolong saya cuma merasa sedikit lelah dan pusing setelah bekerja lama nggak terlalu parah,Low
ibu saya sedikit mual setelah makan tapi masih bisa bicara dan nggak ada gejala serius,Low
saya agak nyeri di punggung setelah angkat barang berat tapi masih bisa bergerak dan duduk dengan nyaman,Low
tolong anak saya gatalgatal sedikit setelah makan tapi nggak ada gejala lain yang mengkhawatirkan,Low
saya sedikit nyeri di lutut setelah olahraga tapi nggak ada yang parah masih bisa jalan,Low
tolong saya sedikit mual setelah makan pedas tapi sudah minum air dan merasa lebih baik,Low
anak saya sedikit alergi setelah makan kacang cuma kulitnya gatal sedikit nggak ada pembengkakan,Low
saya hanya merasa sedikit nyeri di leher setelah tidur lama tapi sudah bisa bergerak,Low
tolong saya sedikit pusing setelah lama di luar ruangan tapi sekarang sudah duduk dan minum air,Low
suami saya cuma sedikit mual setelah makan siang tapi sudah minum air dan merasa lebih baik,Low
ibu saya cuma merasa sedikit pusing setelah naik tangga sekarang sudah minum air dan mendingan,Low
tolong saya cuma merasa sedikit lelah setelah jalan jauh tapi sudah duduk dan merasa enakan,Low
saya sedikit pusing setelah mengemudi lama tapi sudah berhenti sejenak dan minum air,Low
anak saya sedikit gatalgatal setelah bermain di luar nggak ada demam atau batuk,Low
suami saya hanya sedikit nyeri di tangan setelah kerja berat nggak ada memar atau bengkak,Low
ibu saya cuma sedikit sakit kepala sudah minum obat dan istirahat sebentar lebih baik sekarang,Low
tolong anak saya pingsan di sekolah gak bisa bangun dan napasnya lemah banget cepat datang,High
ada kecelakaan parah mobil menabrak motor dan ada dua orang terluka parah darahnya banyak,High
saya gak bisa bernapas dada saya sesak banget tolong cepat datang rasanya semakin parah,High
ibu saya tibatiba jatuh dari tempat tidur dan pingsan gak ada reaksi tubuhnya dingin sekali,High
tolong ada orang yang kejangkejang di jalan badannya kaku dan mulutnya berbusa cepat,High
suami saya mengalami sesak napas hebat dia batuk darah gak bisa bergerak sama sekali,High
tolong anak saya terjatuh dari jendela darahnya banyak dan dia gak bisa bergerak tolong datang cepat,High
ada yang jatuh pingsan dan tubuhnya terlihat kaku banget saya takut dia gak sadar lagi,High
tolong seorang pria pingsan di jalan mukanya biru dan gak bisa bernapas cepat datang,High
tolong seseorang sedang tercekik gak bisa bernapas dan tubuhnya gak bergerak harap segera datang,High
tolong anak saya sedikit pingsan dia kesulitan bernapas tapi masih bisa bicara pelan,Medium
suami saya tibatiba pusing banget gak bisa berdiri lamalama tapi dia masih bisa bicara,Medium
saya merasa sangat pusing dan dada saya agak sesak tapi saya masih bisa bernapas,Medium
anak saya jatuh dari sepeda dan lututnya berdarah tapi dia masih bisa berjalan pelan,Medium
suami saya mengeluh pusing dan mual setelah bekerja seharian tapi masih bisa istirahat dan bicara,Medium
ibu saya sedikit demam dan tubuhnya kedinginan tapi masih bisa berbicara dengan jelas,Medium
tolong saya sedikit sesak napas setelah berlari tapi saya sudah berhenti dan minum air,Medium
suami saya merasa sangat lelah dan agak pusing setelah kerja keras tapi dia masih bisa duduk dan minum,Medium
saya merasa sedikit pegal di punggung setelah duduk lama nggak ada yang serius sih cuma capek,Low
anak saya sedikit batuk setelah main di luar nggak parah kok cuma hidungnya agak meler,Low
tolong saya agak pusing setelah berdiri lama tapi udah minum air dan sekarang lebih baik,Low
saya merasa sedikit nyeri di leher setelah tidur miring tapi sudah hilang setelah bergerak sedikit,Low
suami saya merasa sedikit kaku di bahu setelah angkat barang berat tapi nggak sampai sakit,Low
tolong saya agak mual setelah makan pedas tapi masih bisa bergerak dan bicara,Low
ibu saya sedikit pusing setelah bangun tidur tapi sudah tidur sebentar dan merasa lebih baik,Low
anak saya sedikit alergi kulitnya gatalgatal setelah kena debu tapi sudah lebih baik,Low
saya sedikit lelah setelah berjalan tapi nggak apaapa saya sudah duduk sebentar dan merasa enakan,Low
suami saya sedikit sakit kepala setelah seharian bekerja tapi sudah tidur sebentar dan lebih baik,Low
tolong anak saya pusing banget dan kelihatan lemas setelah main di luar badannya agak panas,Medium
ibu saya merasa sesak napas setelah naik tangga tapi sudah duduk dan bernapas lebih baik,Medium
suami saya merasa sedikit sesak dan pusing setelah olahraga dia bisa bicara tapi gak bisa gerak cepat,Medium
saya merasa sedikit mual dan perut saya terasa gak enak setelah makan makanan pedas tapi masih bisa duduk,Medium
tolong saya merasa sedikit pusing dan dada terasa berat tapi masih bisa duduk dan bernapas pelan,Medium
tolong saya sedikit nyeri di punggung setelah angkat tas berat nggak sakit banget sih,Low
anak saya batuk ringan tapi gak ada demam atau gejala lain cuma batuk biasa aja,Low
suami saya merasa sedikit pegal di punggung setelah bekerja tapi dia masih bisa bergerak pelan,Low
tolong saya sedikit mual setelah makan berat tapi gak sampai muntah cuma merasa nggak enak,Low
ibu saya sedikit nyeri di kaki setelah jalan jauh tapi sudah tidur sebentar dan lebih baik,Low
saya sedikit pusing setelah lama di luar tapi sudah duduk dan minum air sekarang lebih baik,Low
suami saya merasa sedikit pusing setelah bangun pagi tapi sudah makan dan lebih enakan,Low
tolong saya sedikit lelah setelah beraktivitas tapi sudah duduk sebentar dan minum air,Low
ibu saya sedikit gatalgatal setelah kena debu tapi sudah pakai salep dan lebih baik,Low
anak saya sedikit kelelahan setelah bermain di luar tapi nggak ada yang parah cuma capek,Low
tolong suami saya tibatiba jatuh pingsan dan sudah tidak bisa bangun cepat datang,High
ada orang kecelakaan darah berceceran dan tubuhnya tergeletak tidak bergerak cepat kirim ambulans,High
istri saya kejangkejang dan tidak bisa berhenti dia mulai kehilangan kesadaran tolong bantu,High
tolong anak saya jatuh dari tangga dan tidak bergerak tubuhnya sangat kaku segera datang,High
ada orang terjatuh dari mobil darahnya keluar banyak sekali tolong datang segera,High
tolong bapak saya tibatiba sesak napas dan sakit dada yang hebat saya takut ini serangan jantung,High
ibu saya pingsan dan tubuhnya mulai dingin tolong segera datang saya tidak bisa menghubungi siapa pun,High
tolong adik saya jatuh dan tidak sadar saya tidak tahu apa yang harus dilakukan,High
tolong anak saya pingsan setelah muntahmuntah tubuhnya sangat lemas dia tidak bisa bergerak,High
tolong kakek saya tidak sadar setelah jatuh dan nafasnya terhenti sementara cepat datang,High
tolong suami saya tibatiba sesak napas tapi masih bisa berbicara saya khawatir ini asma akut,Medium
ibu saya merasa pusing tapi dia masih bisa duduk dan bicara pelan tolong bantu cek kondisinya,Medium
anak saya terjatuh dan tangannya bengkak saya khawatir ada patah tulang bisakah ambulans datang,Medium
saya merasa sedikit pusing dan mual tapi masih bisa duduk dan bicara apakah ini perlu bantuan medis,Medium
tolong anak saya muntah terusmenerus dan tidak bisa makan saya takut dia dehidrasi,Medium
tolong ibu saya mengalami pusing dan lemas tapi masih bisa tidur dengan tenang,Medium
suami saya merasa mual dan pusing setelah makan tapi dia bisa berbicara apa ini perlu bantuan medis,Medium
saya merasa sedikit pusing setelah seharian bekerja tapi saya masih bisa berdiri dan berjalan pelan,Medium
anak saya sedikit demam dan tubuhnya kering saya khawatir dia akan dehidrasi,Medium
ibu saya mual setelah makan dan dia merasa lemas saya khawatir dia terkena keracunan makanan,Medium
anak saya batukbatuk sedikit tetapi masih aktif bermain dan makan seperti biasa,Low
suami saya sakit punggung setelah angkat barang berat tapi dia sudah beristirahat dan lebih baik,Low
ibu saya sedikit demam dan merasa lemas tapi sudah diberi obat dan tidur nyenyak,Low
tolong saya merasa sedikit sakit kepala setelah stres tapi sudah tidur dan sedikit mendingan,Low
anak saya sedikit alergi dingin dan bersinbersin tapi sudah saya beri obat dan tidur nyenyak,Low
suami saya sedikit mual setelah makan pedas tapi sudah minum air dan tidak merasa sakit lagi,Low
ibu saya sedikit kembung setelah makan malam tapi sudah beristirahat dan lebih nyaman,Low
tolong saya sedikit pegal setelah olahraga tapi sudah beristirahat dan lebih baik,Low
saya sedikit gatal setelah terkena serbuk sari tapi sudah menggunakan salep dan sedikit lega,Low
tolong suami saya sedikit sesak napas setelah naik tangga tapi masih bisa bicara pelan,Medium
anak saya batukbatuk dan sesak napas saya takut dia kesulitan bernapas bisa bantu cek,Medium
ibu saya tibatiba pusing dan agak mual saya takut dia terkena gejala vertigo,Medium
tolong saya merasa sedikit sesak napas setelah olahraga berat tapi saya bisa duduk dan istirahat,Medium
suami saya merasa sedikit pusing setelah mengemudi jauh tolong bantu periksa,Medium
tolong saya sedikit sakit tenggorokan setelah berbicara lama tapi sudah minum teh hangat,Low
anak saya sedikit demam setelah bermain di luar tapi sudah diberi obat dan tidur,Low
suami saya sedikit kedinginan setelah kehujanan tapi sudah mandi air hangat dan lebih baik,Low
ibu saya sedikit mual setelah makan terlalu banyak tapi sudah diberi obat dan tidur,Low
tolong saya sedikit kelelahan setelah kerja keras tapi sudah beristirahat dan sedikit mendingan,Low
saya merasa sedikit pusing setelah melihat layar komputer terlalu lama tapi sudah istirahat dan lebih baik,Low
tolong anak saya sedikit batuk dan pilek tapi masih bisa bermain seperti biasa,Low
suami saya merasa sedikit lelah setelah bekerja seharian tapi sudah tidur dan lebih baik,Low
ibu saya sedikit pegal setelah berjalan jauh tapi sudah diberi salep dan lebih nyaman,Low
tolong saya sedikit sakit kepala dan mual setelah kerja lama tapi sudah minum air dan sedikit mendingan,Low
tolong adik saya pingsan di tengah jalan dan tidak ada yang bisa bangunkan segera datang,High
bapak saya jatuh dari tangga dan kepalanya terbentur keras dia tidak sadar,High
anak saya kejangkejang dan tidak berhenti tolong bantu kami,High
tolong ada kecelakaan motor besar di depan rumah ada darah di manamana butuh ambulans cepat,High
istri saya tibatiba sesak napas dan pingsan saya tidak tahu harus bagaimana,High
tolong anak saya terluka parah darahnya tidak berhenti mengalir saya sangat takut,High
ada orang terjatuh dari gedung dan tergeletak tidak bergerak tolong datang cepat,High
tolong saya merasa sakit di dada dan sesak napas saya takut ini serangan jantung,High
tolong ibu saya tibatiba kejang dan sekarang tidak sadar apa yang harus saya lakukan,High
suami saya pingsan dan tubuhnya kaku saya tidak bisa membangunkannya,High
tolong anak saya batuk terus dan sesak napas ringan tapi masih bisa bernafas pelan,Medium
ibu saya demam tinggi dan sangat lemas tolong bantu datang untuk periksa,Medium
suami saya sedikit sesak napas dan mual setelah makan tapi dia masih bisa berbicara,Medium
tolong anak saya jatuh dari kursi dan tangannya bengkak saya khawatir ada patah tulang,Medium
tolong saya merasa pusing dan mual setelah kerja seharian tapi masih bisa berjalan pelan,Medium
suami saya merasa lemas dan pusing tapi bisa berbicara apakah itu berbahaya,Medium
anak saya demam tinggi dan muntah saya takut dia dehidrasi,Medium
ibu saya tibatiba merasa mual dan pusing setelah makan tapi masih bisa duduk,Medium
tolong saya merasa pusing dan dada agak sakit setelah aktivitas berat tapi tidak separah sebelumnya,Medium
suami saya kesulitan bernafas setelah bermain futsal tapi masih bisa berbicara pelan,Medium
tolong saya sedikit pusing setelah lama berdiri tapi sudah duduk dan lebih baik,Low
anak saya sedikit demam dan tidak mau makan tapi dia masih aktif bermain,Low
ibu saya sedikit sakit perut setelah makan tapi sudah tidur dan lebih nyaman,Low
suami saya merasa sedikit lelah dan sakit kepala setelah bekerja seharian tapi sudah tidur dan lebih baik,Low
tolong saya sedikit pegal dan sakit punggung setelah mengangkat barang berat tapi sudah beristirahat,Low
saya sedikit batuk dan merasa tenggorokan kering setelah beraktivitas tapi sudah minum air,Low
anak saya sedikit alergi debu tapi dia masih bisa bermain dengan normal,Low
suami saya sedikit mual setelah makan makanan pedas tapi sudah minum obat dan tidur,Low
ibu saya sedikit pusing setelah menonton tv terlalu lama tapi sudah istirahat,Low
tolong saya sedikit gatal setelah terkena serbuk sari tapi sudah menggunakan salep,Low
tolong anak saya jatuh dari tempat tidur dan kepalanya terbentur tapi dia masih bisa berbicara,Medium
tolong saya merasa sedikit sesak napas dan pusing tapi sudah duduk dan lebih nyaman,Medium
ibu saya merasa pusing dan lemas setelah berbelanja tolong datang periksa,Medium
suami saya kesulitan tidur dan merasa sesak napas setelah bekerja apakah itu bahaya,Medium
tolong anak saya mual dan pusing saya takut dia dehidrasi bisa datang,Medium
tolong saya sedikit sakit tenggorokan dan hidung tersumbat tapi sudah minum obat dan lebih baik,Low
anak saya sedikit batuk setelah bermain di luar tapi masih bisa makan dan bermain,Low
suami saya sedikit sakit perut setelah makan tapi sudah minum air dan lebih nyaman,Low
ibu saya sedikit lelah setelah berjalan jauh tapi sudah istirahat dan lebih segar,Low
tolong saya sedikit pusing setelah bekerja lama di depan komputer tapi sudah minum air dan lebih baik,Low
anak saya sedikit alergi makanan tapi sudah diberi obat dan tidur nyenyak,Low
suami saya sedikit pegal setelah berolahraga tapi sudah diberi salep dan lebih nyaman,Low
tolong saya sedikit mual setelah makan malam berat tapi sudah beristirahat dan lebih baik,Low
ibu saya sedikit pusing setelah berkeliling tapi sudah duduk dan merasa lebih nyaman,Low
tolong saya sedikit gatal setelah terkena debu tapi sudah menggunakan salep dan lebih baik,Low
tolong anak saya terjatuh dari kursi dan tidak sadar saya takut dia terluka parah,High
suami saya tibatiba sesak napas dan tubuhnya dingin tolong datang secepatnya,High
ibu saya tibatiba kejangkejang dan tidak bisa bergerak saya panik,High
tolong ada yang pingsan di depan rumah dan tidak ada yang bisa dibangunkan,High
ada kecelakaan mobil di depan rumah dua orang terjepit di dalam mobil tolong cepat,High
tolong suami saya jatuh dari tangga dan mukanya penuh darah dia tidak sadar,High
anak saya kesulitan bernapas dan sudah mulai biru di wajahnya tolong datang,High
ada orang terluka parah karena tabrakan sepeda motor dan pendarahannya tidak berhenti,High
tolong saya merasa sesak napas dan dada saya sakit banget sepertinya ada yang salah,High
suami saya pingsan dan tidak sadar saya tidak tahu apa yang terjadi,High
tolong anak saya batuk terus dan sesak napas tapi dia masih bisa berbicara,Medium
suami saya merasa sangat lemas dan pusing setelah bekerja terlalu keras tolong datang,Medium
ibu saya mual dan pusing setelah makan tapi masih bisa berbicara dan tidur,Medium
saya merasa pusing dan dada saya sedikit sakit tapi sudah duduk dan agak membaik,Medium
anak saya jatuh dan tangannya bengkak tapi masih bisa bergerak pelan,Medium
tolong saya merasa sedikit sesak napas setelah olahraga tapi masih bisa beristirahat,Medium
suami saya sedikit kesulitan bernapas setelah berlari tapi sudah mulai membaik,Medium
anak saya demam tinggi dan tidak berhenti menangis saya takut ada yang salah,Medium
saya merasa sedikit mual dan pusing setelah makan tapi sudah minum obat dan lebih baik,Medium
tolong saya batuk terus dan terasa sakit di dada tapi masih bisa bernafas normal,Medium
tolong saya sedikit pusing setelah bekerja seharian tapi sudah minum air dan lebih baik,Low
anak saya sedikit demam tapi dia masih bisa bermain dan tidak terlalu rewel,Low
suami saya merasa sedikit sakit perut tapi sudah tidur dan lebih nyaman,Low
ibu saya sedikit mual setelah makan tapi sudah istirahat dan lebih baik,Low
saya merasa sedikit lelah setelah berjalan jauh tapi sudah minum air dan lebih segar,Low
tolong saya sedikit gatal setelah bermain di luar tapi sudah diberi salep dan lebih baik,Low
anak saya sedikit batuk tapi masih bisa bermain dan makan seperti biasa,Low
suami saya sedikit sakit kepala setelah beraktivitas terlalu lama tapi sudah tidur dan lebih nyaman,Low
tolong saya merasa sedikit pegal setelah bekerja tapi sudah minum obat dan lebih baik,Low
ibu saya sedikit lelah setelah berbelanja tapi sudah duduk dan lebih nyaman,Low
tolong anak saya terusmenerus batuk dan mulai sesak napas tapi masih bisa tidur,Medium
saya merasa pusing dan sedikit sesak napas setelah berdiri lama tapi sudah duduk dan minum air,Medium
suami saya merasa lemas dan sedikit pusing setelah beraktivitas berat tapi sudah beristirahat,Medium
anak saya terjatuh dan kepalanya terbentur tapi dia masih bisa berbicara dan bergerak pelan,Medium
tolong saya merasa sedikit sesak napas dan pusing tapi sudah minum air dan lebih baik,Medium
tolong saya sedikit sakit tenggorokan setelah minum air dingin tapi sudah minum obat dan lebih baik,Low
anak saya sedikit pegal setelah bermain bola tapi dia masih aktif dan ceria,Low
suami saya sedikit sakit kepala setelah bekerja di luar tapi sudah tidur sebentar dan lebih segar,Low
ibu saya sedikit mual setelah makan siang tapi sudah tidur dan lebih baik,Low
tolong saya sedikit pusing setelah duduk terlalu lama tapi sudah berdiri dan lebih baik,Low
anak saya sedikit demam setelah bermain di luar tapi sudah diberi obat dan tidur,Low
suami saya sedikit sakit perut setelah makan terlalu banyak tapi sudah lebih baik setelah minum obat,Low
tolong saya sedikit gatal setelah bermain di luar tapi sudah diberi salep dan lebih nyaman,Low
ibu saya sedikit pusing setelah menonton tv terlalu lama tapi sudah tidur dan lebih baik,Low
tolong saya sedikit pusing setelah berjalan jauh tapi sudah duduk dan merasa lebih nyaman,Low
tolong anak saya terjatuh dari tangga dan nggak sadar saya takut dia pingsan,High
suami saya tibatiba sesak napas wajahnya biru dan nggak bisa berbicara tolong segera datang,High
ibu saya pingsan dan nggak bangunbangun saya nggak tahu apa yang terjadi tolong cepat datang,High
tolong anak saya kesulitan bernapas napasnya pendek banget dan mulai kejangkejang,High
ada kecelakaan di jalan raya depan rumah saya dua orang terluka parah dan salah satunya nggak bergerak,High
tolong suami saya jatuh dari lantai dua dan mukanya penuh darah dia nggak sadar,High
tolong saya sesak napas dan dada saya sangat sakit seperti ada yang menekan,High
ada yang pingsan di warung dekat rumah nggak ada napasnya dan tubuhnya kaku,High
tolong ada orang jatuh dari sepeda motor dan nggak bergerak banyak darah yang keluar,High
ibu saya tibatiba terjatuh dan pingsan napasnya terengahengah dan mukanya sangat pucat,High
suami saya merasa sangat pusing dan lemas tapi masih bisa tidur di tempat tidur,Medium
anak saya merasa mual dan muntah setelah makan tapi dia masih bisa berbicara dan duduk,Medium
saya merasa pusing dan sedikit sesak napas tapi sudah duduk dan mulai merasa lebih baik,Medium
anak saya jatuh dan tangannya bengkak tapi dia masih bisa bergerak pelan dan nggak nangis parah,Medium
tolong saya merasa sesak napas sedikit setelah olahraga tapi sudah lebih baik setelah berhenti sejenak,Medium
tolong saya merasa sedikit mual dan pusing setelah berjalan di bawah sinar matahari terlalu lama,Medium
suami saya merasa pusing dan lelah setelah bekerja terlalu lama tapi masih bisa tidur di rumah,Medium
anak saya batukbatuk dan hidungnya sedikit meler tapi dia masih bisa tidur dan bermain,Medium
ibu saya sedikit mual dan pusing setelah makan tapi masih bisa berbicara dan duduk,Medium
tolong saya merasa pusing dan dada saya sedikit sakit tapi saya masih bisa duduk dan beristirahat,Medium
tolong saya sedikit sakit kepala setelah bekerja seharian tapi sudah minum air dan lebih baik,Low
anak saya sedikit batuk tapi dia masih aktif dan bisa bermain seperti biasa,Low
saya merasa sedikit pegal setelah berlari pagi tapi sudah minum air dan lebih baik,Low
suami saya sedikit sakit perut setelah makan tapi dia masih bisa tidur dan beristirahat,Low
ibu saya sedikit pusing setelah menonton tv terlalu lama tapi sudah tidur dan lebih baik,Low
tolong saya sedikit mual setelah makan tapi sudah istirahat dan merasa lebih baik,Low
anak saya sedikit demam setelah bermain di luar tapi sudah diberi obat dan dia tidur,Low
suami saya sedikit pusing setelah berdiri lama tapi sudah duduk dan merasa lebih baik,Low
tolong saya sedikit gatal setelah bermain di luar tapi sudah diberi salep dan lebih baik,Low
ibu saya merasa sedikit lelah setelah berjalan tapi sudah duduk dan lebih nyaman,Low
tolong anak saya batuk terusmenerus dan mulai sesak napas tapi masih bisa tidur dan tidak demam,Medium
saya merasa sangat pusing dan tubuh saya lemas tapi masih bisa duduk dan berbicara pelan,Medium
suami saya merasa sedikit sesak napas setelah naik tangga tapi sudah duduk dan lebih baik,Medium
tolong saya sedikit mual dan pusing setelah makan tapi saya masih bisa tidur sebentar,Medium
anak saya sedikit gatal setelah bermain di luar tapi sudah diberi obat dan tidur,Medium
tolong saya sedikit sakit tenggorokan setelah terkena ac tapi sudah minum air hangat dan lebih baik,Low
anak saya sedikit pegal setelah bermain bola tapi sudah lebih baik setelah istirahat,Low
suami saya sedikit sakit kepala setelah bekerja tapi sudah tidur sebentar dan lebih nyaman,Low
ibu saya sedikit lelah setelah berjalan jauh tapi sudah duduk dan merasa lebih nyaman,Low
tolong saya sedikit pusing setelah lama berdiri tapi sudah duduk dan minum air,Low
anak saya sedikit demam setelah bermain di luar tapi sudah lebih baik setelah minum obat,Low
suami saya sedikit nyeri di perut setelah makan tapi sudah lebih baik setelah minum obat,Low
anak saya sedikit lelah setelah bermain tapi sudah minum air dan merasa lebih segar,Low
ibu saya sedikit mual setelah makan siang tapi sudah tidur sebentar dan lebih baik,Low
tolong ada kecelakaan di jalan raya ada korban yang tertabrak dan terluka parah darahnya banyak banget,High
suami saya tibatiba sesak napas dan wajahnya sudah kebiruan napasnya berat banget,High
anak saya kejangkejang dan sudah nggak sadar matanya melotot dan mulutnya berbusa,High
tolong ibu saya pingsan di lantai napasnya sangat lemah dan saya nggak bisa bangunkan dia,High
ada orang jatuh di dekat rumah saya dan dia nggak bergerak sama sekali darahnya keluar banyak,High
tolong suami saya pingsan setelah jatuh dari tangga mukanya pucat banget dan nggak sadar,High
saya nggak bisa bernapas napas saya sesak dan dada saya sakit banget tolong cepat datang,High
tolong anak saya kesulitan bernapas dadanya sesak banget dan dia mulai nggak bisa ngomong,High
ibu saya sudah nggak sadar napasnya terengahengah dan mukanya sudah sangat pucat,High
tolong ada kecelakaan motor di depan rumah salah satu korban nggak bergerak dan darahnya banyak,High
anak saya jatuh dan tangannya bengkak tapi masih bisa bergerak pelan dan nggak ada darah keluar,Medium
suami saya merasa pusing setelah makan tapi masih bisa minum air dan berbicara sedikit,Medium
tolong saya merasa sedikit mual setelah makan makanan pedas tapi masih bisa duduk dan nggak terlalu parah,Medium
anak saya demam tinggi dan tubuhnya panas banget tapi masih bisa tidur dan nggak nangis terlalu keras,Medium
tolong saya mulai merasa pusing dan sesak napas setelah jalan cepat tapi sudah duduk dan sedikit mendingan,Medium
tolong suami saya sakit perut setelah makan tapi dia masih bisa berbaring dan tidur sebentar,Medium
anak saya batuk terusmenerus dan matanya agak merah tapi masih bisa tidur dan minum obat,Medium
ibu saya merasa mual dan pusing tapi masih bisa ngobrol dan makan sedikit,Medium
tolong saya pusing banget setelah naik sepeda tapi saya bisa duduk dan minum sedikit air,Medium
anak saya sedikit batuk tapi dia masih bisa makan dan main seperti biasa,Low
suami saya sedikit pusing setelah berdiri lama tapi dia sudah duduk dan minum air,Low
ibu saya sedikit lelah setelah berjalan kaki tapi dia sudah duduk dan lebih baik,Low
tolong saya sedikit mual setelah makan berat tapi sudah lebih baik setelah minum air putih,Low
saya sedikit pegal di leher setelah tidur salah tapi sudah lebih baik setelah bergerak sedikit,Low
anak saya sedikit demam tapi masih bisa main dan nggak terlalu parah,Low
tolong saya sedikit pusing setelah lama berdiri tapi saya sudah minum air dan merasa sedikit lebih baik,Low
anak saya sedikit gatal setelah bermain di luar tapi sudah diberi salep dan mulai reda,Low
tolong anak saya jatuh dan lututnya luka tapi masih bisa berdiri dan nggak terlalu parah,Medium
suami saya merasa sedikit mual setelah makan siang tapi masih bisa tidur dan ngobrol pelan,Medium
tolong saya merasa pusing setelah terlalu lama di luar tapi sudah duduk dan minum air sedikit,Medium
anak saya batuk parah dan mulai sulit bernapas tapi dia nggak demam dan masih bisa tidur,Medium
tolong saya sedikit sesak napas setelah olahraga tapi sudah berhenti dan bisa bernapas pelanpelan,Medium
tolong saya sedikit pusing setelah kerja seharian tapi sudah duduk sebentar dan lebih baik,Low
anak saya merasa sedikit pegal setelah berlari tapi sudah lebih baik setelah istirahat,Low
suami saya sedikit sakit perut setelah makan terlalu cepat tapi sudah lebih baik setelah minum obat,Low
ibu saya merasa sedikit pusing setelah menonton tv terlalu lama tapi sudah tidur sebentar dan lebih baik,Low
tolong saya sedikit mual setelah makan tapi sudah tidur sebentar dan merasa lebih baik,Low
anak saya sedikit demam setelah bermain lama di luar tapi dia sudah minum obat dan mulai merasa lebih baik,Low
suami saya sedikit pusing setelah bekerja lama tapi sudah minum air dan lebih baik,Low
ibu saya merasa sedikit lelah setelah jalan jauh tapi sudah duduk dan merasa lebih nyaman,Low
tolong saya sedikit pusing setelah lama berdiri tapi sudah duduk dan lebih baik,Low
anak saya sedikit gatal setelah terpapar debu tapi sudah lebih baik setelah diberi lotion,Low
tolong ada orang yang jatuh dari ketinggian dan tubuhnya terluka parah dia nggak sadar dan berdarah banyak,High
suami saya tibatiba sesak napas dan mulutnya kebiruan saya nggak tahu harus gimana,High
anak saya kejangkejang dan matanya melotot tolong cepat datang saya takut dia nggak sadar lagi,High
ada kecelakaan motor di depan rumah salah satu korban terluka parah darahnya keluar banyak sekali,High
tolong ibu saya pingsan dan napasnya lemah banget saya nggak bisa bangunkan dia,High
tolong suami saya sesak napas dada sakit banget dia sudah nggak bisa ngomong dengan jelas,High
saya nggak bisa bernapas dengan normal dada saya sakit banget dan saya mulai merasa pusing,High
tolong ada orang yang terjatuh di jalan dan nggak bergerak darahnya banyak dan napasnya terengahengah,High
suami saya pingsan di ruang tamu dan dia nggak bangunbangun mukanya pucat banget,High
tolong anak saya pingsan setelah jatuh dari tangga saya nggak bisa bangunkan dia,High
anak saya jatuh dari sepeda tangannya bengkak dan darah sedikit keluar tapi masih bisa bicara,Medium
ibu saya tibatiba pusing dan mual tapi dia masih bisa tidur dan ngobrol pelan,Medium
suami saya pusing banget setelah naik motor lamalama tapi dia masih bisa minum dan duduk,Medium
tolong saya merasa sedikit mual dan pusing setelah makan pedas tapi masih bisa duduk dan bicara,Medium
anak saya demam tinggi dan tubuhnya panas banget tapi dia masih bisa tidur dan nggak terlalu parah,Medium
tolong saya merasa pusing banget dan mual tapi masih bisa duduk dan bernapas pelanpelan,Medium
suami saya merasa sedikit nyeri di dada setelah angkat barang berat tapi dia masih bisa duduk dan bicara,Medium
anak saya batuk terus menerus dan matanya merah tapi dia masih bisa tidur sedikit,Medium
saya merasa pusing dan agak mual setelah lama kerja tapi sudah duduk dan lebih baik sedikit,Medium
tolong saya merasa sedikit sakit kepala setelah lama bekerja di depan komputer tapi saya sudah minum air,Low
